,STNAME,CTYNAME,YEAR,MME,FIPS,Population,mme_per_cap
15906,MI,KENT,2011,144345601.1249625,26081,608543,237.19868789052296
15907,MI,KENT,2012,145312751.5869,26081,615871,235.9467349280937
15908,MI,KENT,2013,139569768.3294,26081,624409,223.52299266890773
15909,MI,KENT,2014,146945361.81105,26081,631464,232.70584199740603
15910,MI,KENT,2015,136883537.9442,26081,637333,214.77553797496756
15911,MI,KENT,2016,136829347.69079998,26081,644219,212.3957034654364
15912,MI,KENT,2017,127383912.16935,26081,649722,196.05910246128343
15913,MI,KENT,2018,99355929.59640001,26081,653636,152.0049838081134
15914,MI,KENT,2019,83070987.31560001,26081,656800,126.47836071193667
15915,MI,LAKE,2006,1348702.3725,26085,11707,115.2047811138635
15916,MI,LAKE,2007,1224826.95,26085,11692,104.75769329456038
15917,MI,LAKE,2008,1040583.8250000001,26085,11629,89.48179766101987
15918,MI,LAKE,2009,1112852.8125,26085,11593,95.99351440524454
15919,MI,LAKE,2010,1204673.925,26085,11514,104.62688249088067
15920,MI,LAKE,2011,1644038.25,26085,11456,143.50892545391062
15921,MI,LAKE,2012,1956597.045225,26085,11462,170.70293537122666
15922,MI,LAKE,2013,2369938.05,26085,11395,207.98052215884158
15923,MI,LAKE,2014,2546621.8125,26085,11399,223.40747543644179
15924,MI,LAKE,2015,2793927.9375,26085,11691,238.98109122401848
15925,MI,LAKE,2016,2436436.1625,26085,11861,205.4157459320462
15926,MI,LAKE,2017,2273319.4425,26085,11977,189.80708378558904
15927,MI,LAKE,2018,1932920.475,26085,11850,163.11565189873417
15928,MI,LAKE,2019,1785665.5125000002,26085,11752,151.94566988597688
15929,MI,LAPEER,2006,15527298.4625,26087,91691,169.3437574298459
15930,MI,LAPEER,2007,17028670.6240125,26087,91130,186.86130389567103
15931,MI,LAPEER,2008,19657197.0304125,26087,89914,218.62220600142913
15932,MI,LAPEER,2009,22089213.4567875,26087,88774,248.82525803486945
15933,MI,LAPEER,2010,26002199.780625,26087,88206,294.7894676169989
15934,MI,LAPEER,2011,28135923.555675,26087,88095,319.38161706878935
15935,MI,LAPEER,2012,32272431.7068,26087,88200,365.90058624489797
15936,MI,LAPEER,2013,34175861.952675,26087,88299,387.0469875386471
15937,MI,LAPEER,2014,33526248.2488125,26087,88202,380.10757407782705
15938,MI,LAPEER,2015,30243611.001900002,26087,88376,342.21520550715127
15939,MI,LAPEER,2016,27553486.5747,26087,88227,312.30220425379986
15940,MI,LAPEER,2017,23162265.8952,26087,88218,262.55714134530365
15941,MI,LAPEER,2018,17138302.215,26087,87987,194.7822089058611
15942,MI,LAPEER,2019,14323699.3125,26087,87808,163.12521994009657
15943,MI,LEELANAU,2006,2337558.4335000003,26089,21818,107.13898769364746
15944,MI,LEELANAU,2007,2273007.147,26089,21809,104.22335489935347
15945,MI,LEELANAU,2008,2035689.1860000002,26089,21731,93.67673765588331
15946,MI,LEELANAU,2009,2033287.875,26089,21724,93.5963853341926
15947,MI,LEELANAU,2010,1990644.45,26089,21718,91.65873699235657
15948,MI,LEELANAU,2011,2013706.0875,26089,21428,93.97545676218031
15949,MI,LEELANAU,2012,2522861.6625,26089,21380,118.00101321328344
15950,MI,LEELANAU,2013,2783407.6875,26089,21475,129.61153376018626
15951,MI,LEELANAU,2014,2945008.125,26089,21596,136.3682221244675
15952,MI,LEELANAU,2015,2413629.765,26089,21633,111.5716620440993
15953,MI,LEELANAU,2016,2456117.8725,26089,21508,114.19554921424586
15954,MI,LEELANAU,2017,2409698.8875,26089,21638,111.36421515389593
15955,MI,LEELANAU,2018,1776163.17,26089,21662,81.99442202936017
15956,MI,LEELANAU,2019,1586390.085,26089,21692,73.13249515950581
15957,MI,LENAWEE,2006,22005796.188725,26091,101715,216.3476005380229
15958,MI,LENAWEE,2007,25328202.4003625,26091,101657,249.15354968533893
15959,MI,LENAWEE,2008,28045918.348950002,26091,101169,277.2184992334609
15960,MI,LENAWEE,2009,31251843.35385,26091,100250,311.7390858239402
15961,MI,LENAWEE,2010,30903015.4993125,26091,99642,310.14045783216415
15962,MI,LENAWEE,2011,33023175.694987502,26091,99370,332.3254070140636
15963,MI,LENAWEE,2012,35067036.0797625,26091,99041,354.0658523213871
15964,MI,LENAWEE,2013,35818179.8775,26091,98850,362.348810091047
15965,MI,LENAWEE,2014,39597536.0588625,26091,98774,400.8902753645949
15966,MI,LENAWEE,2015,39260638.5714,26091,98432,398.86051864637517
15967,MI,LENAWEE,2016,41048655.5025,26091,98595,416.3360769055226
15968,MI,LENAWEE,2017,38126268.9564,26091,98511,387.02549924779976
15969,MI,LENAWEE,2018,27617526.165000003,26091,98118,281.4725755213111
15970,MI,LENAWEE,2019,22184070.495,26091,98519,225.17555491834062
15971,MI,LIVINGSTON,2006,29653250.140712503,26093,181620,163.27084099059851
15972,MI,LIVINGSTON,2007,31590490.395200003,26093,181903,173.66668166660256
15973,MI,LIVINGSTON,2008,34211952.569625,26093,181171,188.837907665272
15974,MI,LIVINGSTON,2009,35059131.8259,26093,181082,193.60914848466442
15975,MI,LIVINGSTON,2010,36885521.75295,26093,181065,203.7142559464833
15976,MI,LIVINGSTON,2011,42509984.2318125,26093,182052,233.50462632551412
15977,MI,LIVINGSTON,2012,44790547.526325,26093,182805,245.0181752486256
15978,MI,LIVINGSTON,2013,42595980.7067625,26093,184238,231.20084188257852
15979,MI,LIVINGSTON,2014,41190511.154737495,26093,185567,221.97110022114651
15980,MI,LIVINGSTON,2015,39931011.8298,26093,187221,213.28276117422726
15981,MI,LIVINGSTON,2016,40027409.3346,26093,188585,212.25128899223162
15982,MI,LIVINGSTON,2017,36110578.2612,26093,189923,190.1327288490599
15983,MI,LIVINGSTON,2018,29720032.505999997,26093,191259,155.3915502329302
15984,MI,LIVINGSTON,2019,25622752.3281,26093,192058,133.41153364139998
15985,MI,LUCE,2006,2838439.776,26095,6736,421.38357719714963
15986,MI,LUCE,2007,3346538.5500000003,26095,6791,492.7902444411722
15987,MI,LUCE,2008,3166646.5875000004,26095,6680,474.0488903443114
15988,MI,LUCE,2009,4009184.5124999997,26095,6614,606.1663913667977
15989,MI,LUCE,2010,4364523.3375,26095,6602,661.0910841411694
15990,MI,LUCE,2011,4572155.287500001,26095,6524,700.8208595187002
15991,MI,LUCE,2012,3958294.3875,26095,6479,610.942180506251
15992,MI,LUCE,2013,4779565.574999999,26095,6505,734.7525864719446
15993,MI,LUCE,2014,4718693.4,26095,6414,735.6865294667914
15994,MI,LUCE,2015,5043300.6,26095,6431,784.2171668480795
15995,MI,LUCE,2016,3715952.1375,26095,6332,586.852832833228
15996,MI,LUCE,2017,3350550.8025,26095,6372,525.8240430790961
15997,MI,LUCE,2018,2599324.0125,26095,6336,410.246845407197
15998,MI,LUCE,2019,2364387.12,26095,6266,377.3359591445899
15999,MI,MACKINAC,2006,2308298.2425,26097,11474,201.17641994945095
16000,MI,MACKINAC,2007,2415996.6374999997,26097,11448,211.04093618972743
16001,MI,MACKINAC,2008,2444701.3125,26097,11248,217.34542251955904
16002,MI,MACKINAC,2009,3148854.225,26097,11159,282.18068151268034
16003,MI,MACKINAC,2010,3900362.85,26097,11104,351.25746127521614
16004,MI,MACKINAC,2011,4236115.6125,26097,11012,384.6817664820196
16005,MI,MACKINAC,2012,4395793.44045,26097,11066,397.2341804129766
16006,MI,MACKINAC,2013,4493737.875,26097,11002,408.4473618433012
16007,MI,MACKINAC,2014,4001037.5625,26097,10990,364.0616526387625
16008,MI,MACKINAC,2015,4026179.4,26097,10814,372.3117625300536
16009,MI,MACKINAC,2016,3708641.1414,26097,10713,346.18138162979557
16010,MI,MACKINAC,2017,3613798.0575,26097,10758,335.91727621305074
16011,MI,MACKINAC,2018,2700590.9325,26097,10790,250.2864626969416
16012,MI,MACKINAC,2019,1974940.365,26097,10807,182.7464018691589
16013,MI,MACOMB,2006,220980186.9090875,26099,833328,265.1779214296022
16014,MI,MACOMB,2007,287577026.149225,26099,835703,344.11390906724637
16015,MI,MACOMB,2008,318635600.1910125,26099,837857,380.2983088892407
16016,MI,MACOMB,2009,379739517.30727506,26099,839435,452.37513006638403
16017,MI,MACOMB,2010,432638085.2541,26099,841350,514.218916329827
16018,MI,MACOMB,2011,458526270.9711375,26099,844159,543.1752442029731
16019,MI,MACOMB,2012,495392527.09128755,26099,849761,582.9786576358382
16020,MI,MACOMB,2013,453964501.1954625,26099,857146,529.6233094425717
16021,MI,MACOMB,2014,451338470.127975,26099,862914,523.0399206965874
16022,MI,MACOMB,2015,449926760.796,26099,865031,520.1279038508446
16023,MI,MACOMB,2016,404567835.0573,26099,868329,465.9153789143285
16024,MI,MACOMB,2017,360728203.15335,26099,870867,414.2173295731151
16025,MI,MACOMB,2018,289393346.8308,26099,872089,331.8392352509893
16026,MI,MACOMB,2019,250649865.1434,26099,872389,287.3143347100892
16027,MI,MANISTEE,2006,6934552.9125,26101,25201,275.16975169636123
16028,MI,MANISTEE,2007,7439099.211,26101,25077,296.6502855604737
16029,MI,MANISTEE,2008,8411009.618999999,26101,24960,336.97955204326917
16030,MI,MANISTEE,2009,8494005.594525,26101,24818,342.2518170088242
16031,MI,MANISTEE,2010,8712192.443400001,26101,24587,354.341417960711
16032,MI,MANISTEE,2011,10484144.2847625,26101,24776,423.15726044407893
16033,MI,MANISTEE,2012,10744857.096075,26101,24675,435.4552014620061
16034,MI,MANISTEE,2013,10969294.6120125,26101,24484,448.0188944621998
16035,MI,MANISTEE,2014,10739420.481112499,26101,24415,439.86977190712673
16036,MI,MANISTEE,2015,10797336.101400001,26101,24462,441.3922042923719
16037,MI,MANISTEE,2016,10309778.8242,26101,24452,421.63335613446753
16038,MI,MANISTEE,2017,10696965.6645,26101,24406,438.2924553183643
16039,MI,MANISTEE,2018,8896632.9375,26101,24479,363.4393944809837
16040,MI,MANISTEE,2019,7690086.6675,26101,24619,312.36389242048824
16041,MI,MARQUETTE,2006,12819532.199,26103,66002,194.22945060755734
16042,MI,MARQUETTE,2007,14226195.1104,26103,66131,215.1214273245528
16043,MI,MARQUETTE,2008,15047380.567499999,26103,66539,226.14377383940243
16044,MI,MARQUETTE,2009,14600180.99565,26103,66765,218.68016169624804
16045,MI,MARQUETTE,2010,14430633.940875,26103,67080,215.12572958966905
16046,MI,MARQUETTE,2011,14753710.273387501,26103,67462,218.69660361963034
16047,MI,MARQUETTE,2012,15866006.5536,26103,67840,233.87391735849056
16048,MI,MARQUETTE,2013,16280515.343587501,26103,67792,240.15393178527705
16049,MI,MARQUETTE,2014,18396736.7920125,26103,67798,271.3463050829302
16050,MI,MARQUETTE,2015,19672753.258500002,26103,67357,292.06694565524003
16051,MI,MARQUETTE,2016,17919023.4921,26103,66563,269.2039645463696
16052,MI,MARQUETTE,2017,16024491.6468,26103,66524,240.8828640310264
16053,MI,MARQUETTE,2018,13315524.5301,26103,66406,200.5168889874409
16054,MI,MARQUETTE,2019,10293209.0337,26103,66689,154.3464294516337
16055,MI,MASON,2006,6560076.270225001,26105,28846,227.4171902594814
16056,MI,MASON,2007,7663340.079,26105,28685,267.15496179187727
16057,MI,MASON,2008,8367568.2,26105,28668,291.8783382168271
16058,MI,MASON,2009,10143056.191575,26105,28656,353.9592473330193
16059,MI,MASON,2010,11566426.1625,26105,28719,402.74473910999683
16060,MI,MASON,2011,13464713.362499999,26105,28649,469.98894769450936
16061,MI,MASON,2012,14468388.7327125,26105,28667,504.7053661950152
16062,MI,MASON,2013,12833705.6597625,26105,28680,447.47927683969664
16063,MI,MASON,2014,11158623.675,26105,28748,388.15304282037016
16064,MI,MASON,2015,10843452.855,26105,28754,377.1111099325311
16065,MI,MASON,2016,10660824.975,26105,28846,369.5772368785967
16066,MI,MASON,2017,9938767.5825,26105,29025,342.42093307493536
16067,MI,MASON,2018,7364779.800000001,26105,29121,252.90270938497994
16068,MI,MASON,2019,6657612.525,26105,29154,228.36017441860466
16069,MI,MECOSTA,2006,9108623.55,26107,42876,212.44107542681223
16070,MI,MECOSTA,2007,9826920.261,26107,42640,230.46248266885553
16071,MI,MECOSTA,2008,10550559.327,26107,42683,247.18410905981304
16072,MI,MECOSTA,2009,11086037.85,26107,42621,260.1074083198423
16073,MI,MECOSTA,2010,11112039.555,26107,42851,259.3180918765023
16074,MI,MECOSTA,2011,12445136.505,26107,43454,286.3979496709164
16075,MI,MECOSTA,2012,13847136.540000001,26107,43502,318.3103429727369
16076,MI,MECOSTA,2013,12700629.6975,26107,43266,293.5475823394813
16077,MI,MECOSTA,2014,13220293.583175,26107,43206,305.9828168119011
16078,MI,MECOSTA,2015,11487205.2951,26107,43013,267.06356903959266
16079,MI,MECOSTA,2016,12214010.7006,26107,43174,282.90199426969934
16080,MI,MECOSTA,2017,11896830.5484,26107,43271,274.9377307758083
16081,MI,MECOSTA,2018,9642289.6878,26107,43471,221.8097050401417
16082,MI,MECOSTA,2019,8939787.915000001,26107,43583,205.120985590712
16083,MI,MENOMINEE,2006,3511232.6235,26109,24472,143.4795939645309
16084,MI,MENOMINEE,2007,2597196.0239999997,26109,24322,106.78381810706355
16085,MI,MENOMINEE,2008,2665975.5749999997,26109,24317,109.63423016819507
16086,MI,MENOMINEE,2009,3057673.3874999997,26109,24118,126.7797241686707
16087,MI,MENOMINEE,2010,3315421.1625,26109,23968,138.3269844167223
16088,MI,MENOMINEE,2011,3532238.7375,26109,23870,147.9781624423963
16089,MI,MENOMINEE,2012,3863613.06,26109,23736,162.7743958543984
16090,MI,MENOMINEE,2013,3906175.725,26109,23734,164.58143275469791
16091,MI,MENOMINEE,2014,3867185.8874999997,26109,23535,164.31637507966857
16092,MI,MENOMINEE,2015,3722781.6750000003,26109,23494,158.45669851877076
16093,MI,MENOMINEE,2016,3194020.5,26109,23217,137.5724899857863
16094,MI,MENOMINEE,2017,2199099.9075,26109,23003,95.6005698169804
16095,MI,MENOMINEE,2018,1834974.3150000002,26109,22908,80.10189955474071
16096,MI,MENOMINEE,2019,1888180.8,26109,22772,82.91677498682593
16097,MI,MIDLAND,2006,23545226.5625875,26111,83693,281.3285049237989
16098,MI,MIDLAND,2007,27712052.294037502,26111,83600,331.4838791152811
16099,MI,MIDLAND,2008,31257422.083125,26111,83605,373.87024798905566
16100,MI,MIDLAND,2009,34228198.47135,26111,83639,409.2372992425782
16101,MI,MIDLAND,2010,35486236.9174875,26111,83660,424.17208842323095
16102,MI,MIDLAND,2011,33422537.55885,26111,83825,398.7180144211154
16103,MI,MIDLAND,2012,34546560.0393,26111,83743,412.5307194547604
16104,MI,MIDLAND,2013,32661754.47135,26111,83683,390.30334083804354
16105,MI,MIDLAND,2014,33435766.909762498,26111,83534,400.26536392082863
16106,MI,MIDLAND,2015,32994338.4492,26111,83706,394.1693361192746
16107,MI,MIDLAND,2016,30035183.872500002,26111,83485,359.7674297478589
16108,MI,MIDLAND,2017,27127352.34,26111,83442,325.1042920831236
16109,MI,MIDLAND,2018,22202498.947499998,26111,83447,266.0670718839503
16110,MI,MIDLAND,2019,19631361.3225,26111,83412,235.35416154150485
16111,MI,MISSAUKEE,2006,2196853.344,26113,15043,146.03824662633784
16112,MI,MISSAUKEE,2007,2282177.8740000003,26113,15009,152.05395922446533
16113,MI,MISSAUKEE,2008,2619903.369,26113,15028,174.33479964067075
16114,MI,MISSAUKEE,2009,2265439.9125,26113,14898,152.0633583366895
16115,MI,MISSAUKEE,2010,2318025.45,26113,14818,156.43308476177623
16116,MI,MISSAUKEE,2011,1776865.2374999998,26113,14904,119.22069494766504
16117,MI,MISSAUKEE,2012,1780595.475,26113,15009,118.63518388966621
16118,MI,MISSAUKEE,2013,1637931.825,26113,15059,108.76763563317617
16119,MI,MISSAUKEE,2014,1676310.0374999999,26113,14978,111.91814911870743
16120,MI,MISSAUKEE,2015,1577701.725,26113,14884,105.99984715130341
16121,MI,MISSAUKEE,2016,1768181.4,26113,15028,117.65912962470055
16122,MI,MISSAUKEE,2017,1584367.3875,26113,15020,105.4838473701731
16123,MI,MISSAUKEE,2018,1022155.3350000001,26113,15094,67.71931462832914
16124,MI,MISSAUKEE,2019,872095.245,26113,15079,57.83508488626567
16125,MI,MONROE,2006,36466738.3067625,26115,153460,237.63025092377492
16126,MI,MONROE,2007,43229376.993875004,26115,153424,281.7641111812689
16127,MI,MONROE,2008,56011620.3126375,26115,152806,366.55380228942255
16128,MI,MONROE,2009,70101528.446325,26115,152296,460.2978965063101
16129,MI,MONROE,2010,86296683.1059,26115,151936,567.9804859013005
16130,MI,MONROE,2011,68672594.3908875,26115,151511,453.2515420721103
16131,MI,MONROE,2012,77275873.947,26115,150835,512.3205751118772
16132,MI,MONROE,2013,76855241.27403751,26115,150193,511.7098751209278
16133,MI,MONROE,2014,77759203.59607501,26115,149919,518.6747750190103
16134,MI,MONROE,2015,72671151.5556,26115,149439,486.2930798225363
16135,MI,MONROE,2016,64422174.7278,26115,149278,431.55839928053695
16136,MI,MONROE,2017,52751114.47725,26115,149523,352.7959877560643
16137,MI,MONROE,2018,42644559.1497,26115,150218,283.8844822171777
16138,MI,MONROE,2019,34042578.7749,26115,150412,226.3288751888147
16139,MI,MONTCALM,2006,11187858.353125,26117,63806,175.34179157328464
16140,MI,MONTCALM,2007,12208807.551237501,26117,63560,192.08318991877755
16141,MI,MONTCALM,2008,14270341.9792875,26117,63635,224.25303652530053
16142,MI,MONTCALM,2009,17733106.97655,26117,63496,279.27911957524884
16143,MI,MONTCALM,2010,20010415.6726875,26117,63315,316.04541850568586
16144,MI,MONTCALM,2011,19803426.6656625,26117,63264,313.02836788161517
16145,MI,MONTCALM,2012,20964017.843175,26117,63100,332.23483111212363
16146,MI,MONTCALM,2013,20514044.4190875,26117,62801,326.65155680781356
16147,MI,MONTCALM,2014,23475244.5193125,26117,62814,373.7263113209237
16148,MI,MONTCALM,2015,22488165.750600003,26117,62778,358.21730145273824
16149,MI,MONTCALM,2016,22945645.717800003,26117,62988,364.28598650219095
16150,MI,MONTCALM,2017,21561926.4378,26117,63553,339.2747224804494
16151,MI,MONTCALM,2018,16707660.405000001,26117,63854,261.6540922260156
16152,MI,MONTCALM,2019,13663035.8025,26117,63708,214.46342378508194
16153,MI,MONTMORENCY,2006,3605012.9250000003,26119,10125,356.0506592592593
16154,MI,MONTMORENCY,2007,3813772.95,26119,9996,381.5299069627851
16155,MI,MONTMORENCY,2008,3835866.54045,26119,9922,386.602150821407
16156,MI,MONTMORENCY,2009,3745394.7,26119,9794,382.41726567286094
16157,MI,MONTMORENCY,2010,3916228.6538625,26119,9778,400.51428245679074
16158,MI,MONTMORENCY,2011,4396099.012499999,26119,9625,456.73755974025966
16159,MI,MONTMORENCY,2012,4883038.012499999,26119,9515,513.1936954808197
16160,MI,MONTMORENCY,2013,5307268.7740875,26119,9381,565.7465914174928
16161,MI,MONTMORENCY,2014,5791187.737500001,26119,9324,621.105505952381
16162,MI,MONTMORENCY,2015,5840255.0625,26119,9292,628.5250820598364
16163,MI,MONTMORENCY,2016,4800501.1125,26119,9210,521.2270480456026
16164,MI,MONTMORENCY,2017,4291244.4375,26119,9237,464.5712284832738
16165,MI,MONTMORENCY,2018,3025820.4450000003,26119,9260,326.76246706263504
16166,MI,MONTMORENCY,2019,2727867.7125000004,26119,9304,293.1930043529665
16167,MI,MUSKEGON,2006,46450698.6076125,26121,173710,267.4037108261614
16168,MI,MUSKEGON,2007,49660189.246800005,26121,173738,285.8337798685377
16169,MI,MUSKEGON,2008,54490176.2606625,26121,173846,313.4393443660625
16170,MI,MUSKEGON,2009,60027528.4663125,26121,172755,347.47201798102805
16171,MI,MUSKEGON,2010,65584419.5404125,26121,171923,381.4755416111428
16172,MI,MUSKEGON,2011,70150486.1136,26121,170056,412.5140313402644
16173,MI,MUSKEGON,2012,73203191.6529,26121,170191,430.1237530357069
16174,MI,MUSKEGON,2013,71975263.90980001,26121,172312,417.7031426122383
16175,MI,MUSKEGON,2014,74956932.744075,26121,172304,435.027235259048
16176,MI,MUSKEGON,2015,71918806.6473,26121,172506,416.90611716288134
16177,MI,MUSKEGON,2016,67241514.7134,26121,173342,387.9124200332291
16178,MI,MUSKEGON,2017,60547504.824,26121,173804,348.3665785827714
16179,MI,MUSKEGON,2018,47251099.0326,26121,173719,271.99730042539966
16180,MI,MUSKEGON,2019,37878184.1445,26121,173645,218.1357605718564
16181,MI,NEWAYGO,2006,11889300.4875,26123,49287,241.22589095501857
16182,MI,NEWAYGO,2007,13391812.909500001,26123,49328,271.48501681600715
16183,MI,NEWAYGO,2008,14237026.012500001,26123,49153,289.64714284987696
16184,MI,NEWAYGO,2009,15092140.620225001,26123,48649,310.2250944567206
16185,MI,NEWAYGO,2010,16877439.6,26123,48373,348.90206520166214
16186,MI,NEWAYGO,2011,17813249.5125,26123,48325,368.6135439730988
16187,MI,NEWAYGO,2012,18686761.721812498,26123,47886,390.2343424343753
16188,MI,NEWAYGO,2013,19065511.20045,26123,47880,398.1936340946115
16189,MI,NEWAYGO,2014,19396256.06295,26123,47798,405.796394471526
16190,MI,NEWAYGO,2015,18748003.4706,26123,47900,391.3988198455115
16191,MI,NEWAYGO,2016,16681848.116700001,26123,47812,348.90504719944784
16192,MI,NEWAYGO,2017,15079095.8625,26123,48332,311.9899003248366
